,0,1,2
1052,1021792062042038272,2018-07-24 16:19:46,b'The Ballard Bridge has reopened to traffic - 9:19:43 AM'
1053,1021790964677890048,2018-07-24 16:15:24,b'The Ballard Bridge has closed to traffic - 9:15:19 AM'
1054,1021754618324254721,2018-07-24 13:50:58,b'The Ballard Bridge has reopened to traffic - 6:50:56 AM'
1055,1021753500013740032,2018-07-24 13:46:32,b'The Ballard Bridge has closed to traffic - 6:46:30 AM'
1056,1021749536971141122,2018-07-24 13:30:47,b'The Fremont Bridge has reopened to traffic - 6:30:46 AM'
1057,1021748334380240897,2018-07-24 13:26:00,b'The Montlake Bridge has reopened to traffic - 6:25:56 AM'
1058,1021748269460803586,2018-07-24 13:25:45,b'The Fremont Bridge has closed to traffic - 6:25:44 AM'
1059,1021746919398301697,2018-07-24 13:20:23,b'The Montlake Bridge has closed to traffic - 6:20:21 AM'
1060,1021746032172924929,2018-07-24 13:16:51,b'The University Bridge has reopened to traffic - 6:16:48 AM'
1061,1021744766231306241,2018-07-24 13:11:50,b'The University Bridge has closed to traffic - 6:11:47 AM'
1062,1021667104020258816,2018-07-24 08:03:13,b'The Lower Spokane St Bridge has reopened to traffic - 1:03:13 AM'
1063,1021663689244475392,2018-07-24 07:49:39,b'The Lower Spokane St Bridge has closed to traffic - 0:49:38 AM'
1064,1021632753643663360,2018-07-24 05:46:44,b'The Ballard Bridge has reopened to traffic - 10:46:41 PM'
1065,1021631466516541441,2018-07-24 05:41:37,b'The Ballard Bridge has closed to traffic - 10:41:33 PM'
1066,1021629926770761728,2018-07-24 05:35:30,b'The Fremont Bridge has reopened to traffic - 10:35:27 PM'
1067,1021628450119942144,2018-07-24 05:29:38,b'The Fremont Bridge has closed to traffic - 10:29:36 PM'
1068,1021626173283942400,2018-07-24 05:20:35,b'The University Bridge has reopened to traffic - 10:20:31 PM'
1069,1021624717894012929,2018-07-24 05:14:48,b'The University Bridge has closed to traffic - 10:14:47 PM'
1070,1021615108957458437,2018-07-24 04:36:37,b'The Lower Spokane St Bridge has reopened to traffic - 9:36:35 PM'
1071,1021611588367736832,2018-07-24 04:22:37,b'The Lower Spokane St Bridge has closed to traffic - 9:22:35 PM'
1072,1021606319478820865,2018-07-24 04:01:41,b'The Fremont Bridge has reopened to traffic - 9:01:37 PM'
1073,1021604927313870849,2018-07-24 03:56:09,b'The Fremont Bridge has closed to traffic - 8:56:08 PM'
1074,1021601828700532737,2018-07-24 03:43:51,b'The Ballard Bridge has reopened to traffic - 8:43:47 PM'
1075,1021600752387514368,2018-07-24 03:39:34,b'The Ballard Bridge has closed to traffic - 8:39:33 PM'
1076,1021597863740993537,2018-07-24 03:28:05,b'The Fremont Bridge has reopened to traffic - 8:28:02 PM'
1077,1021596850053308416,2018-07-24 03:24:04,b'The Fremont Bridge has closed to traffic - 8:23:58 PM'
1078,1021595478041841665,2018-07-24 03:18:36,b'The Ballard Bridge has reopened to traffic - 8:18:33 PM'
1079,1021594444200460289,2018-07-24 03:14:30,b'The Ballard Bridge has closed to traffic - 8:14:28 PM'
1080,1021588543070597121,2018-07-24 02:51:03,b'The Fremont Bridge has reopened to traffic - 7:50:59 PM'
1081,1021587593132105729,2018-07-24 02:47:17,b'The Fremont Bridge has closed to traffic - 7:47:14 PM'
1082,1021583377298673664,2018-07-24 02:30:31,b'The Fremont Bridge has reopened to traffic - 7:30:30 PM'
1083,1021582385123483648,2018-07-24 02:26:35,b'The Fremont Bridge has closed to traffic - 7:26:31 PM'
1084,1021581772549644289,2018-07-24 02:24:09,b'The University Bridge has reopened to traffic - 7:24:05 PM'
1085,1021580906958450689,2018-07-24 02:20:42,b'The University Bridge has closed to traffic - 7:20:41 PM'
1086,1021579177495945216,2018-07-24 02:13:50,b'The Fremont Bridge has reopened to traffic - 7:13:49 PM'
1087,1021578795994636288,2018-07-24 02:12:19,b'The Ballard Bridge has reopened to traffic - 7:12:16 PM'
1088,1021578056345899008,2018-07-24 02:09:23,b'The Fremont Bridge has closed to traffic - 7:09:21 PM'
1089,1021577759204597760,2018-07-24 02:08:12,b'The Ballard Bridge has closed to traffic - 7:08:11 PM'
1090,1021575839698182144,2018-07-24 02:00:34,b'The South Park Bridge has reopened to traffic - 7:00:32 PM'
1091,1021574384157319168,2018-07-24 01:54:47,b'The South Park Bridge has closed to traffic - 6:54:46 PM'
1092,1021574319497859072,2018-07-24 01:54:32,b'The Fremont Bridge has reopened to traffic - 6:54:30 PM'
1093,1021573095885135872,2018-07-24 01:49:40,b'The Fremont Bridge has closed to traffic - 6:49:37 PM'
1094,1021571134771216384,2018-07-24 01:41:53,b'The University Bridge has reopened to traffic - 6:41:51 PM'
1095,1021569615879495681,2018-07-24 01:35:50,b'The University Bridge has closed to traffic - 6:35:48 PM'
1096,1021567317841305600,2018-07-24 01:26:43,b'The Ballard Bridge has reopened to traffic - 6:26:42 PM'
1097,1021566937011113984,2018-07-24 01:25:12,b'The Fremont Bridge has reopened to traffic - 6:25:08 PM'
1098,1021566345668771840,2018-07-24 01:22:51,b'The Ballard Bridge has closed to traffic - 6:22:48 PM'
1099,1021564679611539459,2018-07-24 01:16:14,b'The Fremont Bridge has closed to traffic - 6:16:11 PM'
1100,1021562507930923008,2018-07-24 01:07:36,b'The Ballard Bridge has reopened to traffic - 6:07:31 PM'
1101,1021562337663184897,2018-07-24 01:06:55,b'The Fremont Bridge has reopened to traffic - 6:06:53 PM'
1102,1021561176847659008,2018-07-24 01:02:18,b'The Fremont Bridge has closed to traffic - 6:02:16 PM'
1103,1021560859196239872,2018-07-24 01:01:03,b'The Ballard Bridge has closed to traffic - 6:00:59 PM'
1104,1021529401505148928,2018-07-23 22:56:03,b'The Ballard Bridge has reopened to traffic - 3:56:00 PM'
1105,1021529378734231553,2018-07-23 22:55:57,b'The Fremont Bridge has reopened to traffic - 3:55:55 PM'
1106,1021529229299658752,2018-07-23 22:55:22,b'The Lower Spokane St Bridge has reopened to traffic - 3:55:19 PM'
1107,1021528384902389760,2018-07-23 22:52:00,b'The Fremont Bridge has closed to traffic - 3:51:58 PM'
1108,1021525979846467584,2018-07-23 22:42:27,b'The Lower Spokane St Bridge has closed to traffic - 3:42:25 PM'
1109,1021525324960432128,2018-07-23 22:39:51,b'The Ballard Bridge has closed to traffic - 3:39:50 PM'
1110,1021520982773649408,2018-07-23 22:22:35,b'The Fremont Bridge has reopened to traffic - 3:22:31 PM'
1111,1021519569540640769,2018-07-23 22:16:58,b'The Fremont Bridge has closed to traffic - 3:16:55 PM'
1112,1021517566479486978,2018-07-23 22:09:01,b'The Ballard Bridge has reopened to traffic - 3:08:58 PM'
1113,1021515794633510912,2018-07-23 22:01:58,b'The Ballard Bridge has closed to traffic - 3:01:56 PM'
1114,1021512084092215296,2018-07-23 21:47:14,b'The Ballard Bridge has reopened to traffic - 2:47:13 PM'
1115,1021510881505554437,2018-07-23 21:42:27,b'The Ballard Bridge has closed to traffic - 2:42:24 PM'
1116,1021502641627701249,2018-07-23 21:09:43,b'The Fremont Bridge has reopened to traffic - 2:09:38 PM'
1117,1021501691148070914,2018-07-23 21:05:56,b'The Fremont Bridge has closed to traffic - 2:05:54 PM'
1118,1021497306229735425,2018-07-23 20:48:30,b'The Lower Spokane St Bridge has reopened to traffic - 1:48:29 PM'
1119,1021496250208870400,2018-07-23 20:44:19,b'The Fremont Bridge has reopened to traffic - 1:44:13 PM'
1120,1021495700000059392,2018-07-23 20:42:08,b'The University Bridge has reopened to traffic - 1:42:05 PM'
1121,1021495318641344514,2018-07-23 20:40:37,b'The Lower Spokane St Bridge has closed to traffic - 1:40:35 PM'
1122,1021494747582672896,2018-07-23 20:38:20,b'The Fremont Bridge has closed to traffic - 1:38:19 PM'
1123,1021494555470909442,2018-07-23 20:37:35,b'The University Bridge has closed to traffic - 1:37:31 PM'
1124,1021493099506348032,2018-07-23 20:31:48,b'The Montlake Bridge has reopened to traffic - 1:31:47 PM'
1125,1021491959251329024,2018-07-23 20:27:16,b'The Montlake Bridge has closed to traffic - 1:27:14 PM'
1126,1021486288418091009,2018-07-23 20:04:44,b'The Fremont Bridge has reopened to traffic - 1:04:39 PM'
1127,1021485464488960001,2018-07-23 20:01:27,b'The Ballard Bridge has reopened to traffic - 1:01:22 PM'
1128,1021485104064065536,2018-07-23 20:00:01,b'The Fremont Bridge has closed to traffic - 12:59:58 AM'
1129,1021484384854175746,2018-07-23 19:57:10,b'The Ballard Bridge has closed to traffic - 12:57:08 AM'
1130,1021484192851525633,2018-07-23 19:56:24,b'The University Bridge has reopened to traffic - 12:56:23 AM'
1131,1021483242749390849,2018-07-23 19:52:37,b'The University Bridge has closed to traffic - 12:52:34 AM'
1132,1021481891449516032,2018-07-23 19:47:15,b'The Fremont Bridge has reopened to traffic - 12:47:11 AM'
1133,1021480793481392128,2018-07-23 19:42:54,b'The Fremont Bridge has closed to traffic - 12:42:50 AM'
1134,1021478473611632640,2018-07-23 19:33:40,b'The Fremont Bridge has reopened to traffic - 12:33:35 AM'
1135,1021477733723828224,2018-07-23 19:30:44,b'The University Bridge has reopened to traffic - 12:30:40 AM'
1136,1021476783823060993,2018-07-23 19:26:58,b'The Fremont Bridge has closed to traffic - 12:26:54 AM'
1137,1021476444201832448,2018-07-23 19:25:37,b'The University Bridge has closed to traffic - 12:25:33 AM'
1138,1021475199097569281,2018-07-23 19:20:40,b'The University Bridge has reopened to traffic - 12:20:34 AM'
1139,1021475196694233088,2018-07-23 19:20:39,b'The South Park Bridge has reopened to traffic - 12:20:34 AM'
1140,1021475194966179841,2018-07-23 19:20:39,b'The Montlake Bridge has reopened to traffic - 12:20:34 AM'
1141,1021474982193328129,2018-07-23 19:19:48,b'The Ballard Bridge has reopened to traffic - 12:19:47 AM'
1142,1021473695338967040,2018-07-23 19:14:41,b'The Ballard Bridge has closed to traffic - 12:14:36 AM'
1143,1021468110149185536,2018-07-23 18:52:30,b'The Fremont Bridge has reopened to traffic - 11:52:26 AM'
1144,1021467012818644993,2018-07-23 18:48:08,b'The Fremont Bridge has closed to traffic - 11:48:07 AM'
1145,1021466990165155840,2018-07-23 18:48:03,b'The Montlake Bridge has reopened to traffic - 11:48:02 AM'
1146,1021465471378321408,2018-07-23 18:42:00,b'The Montlake Bridge has closed to traffic - 11:41:58 AM'
1147,1021464247291666432,2018-07-23 18:37:09,b'The University Bridge has reopened to traffic - 11:37:08 AM'
1148,1021462875024515077,2018-07-23 18:31:41,b'The University Bridge has closed to traffic - 11:31:39 AM'
1149,1021461776741720064,2018-07-23 18:27:20,b'The Ballard Bridge has reopened to traffic - 11:27:15 AM'
1150,1021460805961707520,2018-07-23 18:23:28,b'The Ballard Bridge has closed to traffic - 11:23:27 AM'
1151,1021460003612385280,2018-07-23 18:20:17,b'The Montlake Bridge has reopened to traffic - 11:20:14 AM'
1152,1021458716619464705,2018-07-23 18:15:10,b'The Montlake Bridge has closed to traffic - 11:15:05 AM'
1153,1021457492327292928,2018-07-23 18:10:18,b'The University Bridge has reopened to traffic - 11:10:13 AM'
1154,1021456247088852992,2018-07-23 18:05:21,b'The University Bridge has closed to traffic - 11:05:20 AM'
1155,1021452557497929728,2018-07-23 17:50:42,b'The Ballard Bridge has reopened to traffic - 10:50:37 AM'
1156,1021452471539941376,2018-07-23 17:50:21,b'The Fremont Bridge has reopened to traffic - 10:50:19 AM'
1157,1021451521660104704,2018-07-23 17:46:35,b'The Ballard Bridge has closed to traffic - 10:46:32 AM'
1158,1021451414357200897,2018-07-23 17:46:09,b'The Fremont Bridge has closed to traffic - 10:46:08 AM'
1159,1021448630631260162,2018-07-23 17:35:05,b'The Ballard Bridge has reopened to traffic - 10:35:03 AM'
1160,1021447301028462592,2018-07-23 17:29:48,b'The Ballard Bridge has closed to traffic - 10:29:46 AM'
1161,1021440198272475136,2018-07-23 17:01:35,b'The Ballard Bridge has reopened to traffic - 10:01:33 AM'
1162,1021438553354485760,2018-07-23 16:55:03,b'The Ballard Bridge has closed to traffic - 9:54:59 AM'
1163,1021436338283790336,2018-07-23 16:46:15,b'The Fremont Bridge has reopened to traffic - 9:46:13 AM'
1164,1021434334635483136,2018-07-23 16:38:17,b'The Fremont Bridge has closed to traffic - 9:38:12 AM'
1165,1021433468809404416,2018-07-23 16:34:50,b'The Ballard Bridge has reopened to traffic - 9:34:50 AM'
1166,1021432434305318912,2018-07-23 16:30:44,b'The Ballard Bridge has closed to traffic - 9:30:42 AM'
1167,1021431421053722624,2018-07-23 16:26:42,b'The University Bridge has reopened to traffic - 9:26:39 AM'
1168,1021430302248321024,2018-07-23 16:22:15,b'The University Bridge has closed to traffic - 9:22:13 AM'
1169,1021430194840616961,2018-07-23 16:21:50,b'The Fremont Bridge has reopened to traffic - 9:21:47 AM'
1170,1021428507442798592,2018-07-23 16:15:08,b'The Fremont Bridge has closed to traffic - 9:15:05 AM'
1171,1021425935101276163,2018-07-23 16:04:54,b'The University Bridge has reopened to traffic - 9:04:49 AM'
1172,1021424795232026624,2018-07-23 16:00:22,b'The University Bridge has closed to traffic - 9:00:19 AM'
1173,1021393379031040001,2018-07-23 13:55:32,b'The Ballard Bridge has reopened to traffic - 6:55:28 AM'
1174,1021392028574236674,2018-07-23 13:50:10,b'The Ballard Bridge has closed to traffic - 6:50:10 AM'
1175,1021386990636240897,2018-07-23 13:30:09,b'The Fremont Bridge has reopened to traffic - 6:30:08 AM'
1176,1021384524062588928,2018-07-23 13:20:21,b'The Fremont Bridge has closed to traffic - 6:20:17 AM'
1177,1021325612718276609,2018-07-23 09:26:16,b'The Fremont Bridge has reopened to traffic - 2:26:11 AM'
1178,1021316762007027712,2018-07-23 08:51:05,b'The Fremont Bridge has reopened to traffic - 1:51:01 AM'
1179,1021312335854514176,2018-07-23 08:33:30,b'The Fremont Bridge has reopened to traffic - 1:33:29 AM'
1180,1021312039141060608,2018-07-23 08:32:19,b'The Fremont Bridge has reopened to traffic - 1:32:14 AM'
1181,1021275234471575552,2018-07-23 06:06:04,b'The Fremont Bridge has reopened to traffic - 11:06:01 PM'
1182,1021274284801441793,2018-07-23 06:02:18,b'The Fremont Bridge has closed to traffic - 11:02:15 PM'
1183,1021273798299938816,2018-07-23 06:00:22,b'The Montlake Bridge has reopened to traffic - 11:00:21 PM'
1184,1021272848483041280,2018-07-23 05:56:36,b'The Montlake Bridge has closed to traffic - 10:56:31 PM'
1185,1021272003750199296,2018-07-23 05:53:14,b'The University Bridge has reopened to traffic - 10:53:11 PM'
1186,1021271095926591488,2018-07-23 05:49:38,b'The University Bridge has closed to traffic - 10:49:33 PM'
1187,1021269977431564288,2018-07-23 05:45:11,b'The Ballard Bridge has reopened to traffic - 10:45:08 PM'
1188,1021268690443034631,2018-07-23 05:40:04,b'The Fremont Bridge has reopened to traffic - 10:40:03 PM'
1189,1021268414902329346,2018-07-23 05:38:59,b'The Ballard Bridge has closed to traffic - 10:38:58 PM'
1190,1021267675819827200,2018-07-23 05:36:02,b'The Fremont Bridge has closed to traffic - 10:36:00 PM'
1191,1021266114758578176,2018-07-23 05:29:50,b'The Ballard Bridge has reopened to traffic - 10:29:49 PM'
1192,1021264216630517760,2018-07-23 05:22:18,b'The Ballard Bridge has closed to traffic - 10:22:13 PM'
1193,1021248118208151553,2018-07-23 04:18:19,b'The Fremont Bridge has reopened to traffic - 9:18:17 PM'
1194,1021247041744220160,2018-07-23 04:14:03,b'The Fremont Bridge has closed to traffic - 9:14:01 PM'
1195,1021244153437478912,2018-07-23 04:02:34,b'The Ballard Bridge has reopened to traffic - 9:02:32 PM'
1196,1021242150434922496,2018-07-23 03:54:37,b'The Fremont Bridge has reopened to traffic - 8:54:33 PM'
1197,1021241094917378048,2018-07-23 03:50:25,b'The Fremont Bridge has closed to traffic - 8:50:24 PM'
1198,1021237553930752000,2018-07-23 03:36:21,b'The Ballard Bridge has closed to traffic - 8:36:18 PM'
1199,1021235571685912576,2018-07-23 03:28:28,b'The University Bridge has reopened to traffic - 8:28:25 PM'
1200,1021235506460352512,2018-07-23 03:28:13,b'The Ballard Bridge has reopened to traffic - 8:28:08 PM'
1201,1021234956981305344,2018-07-23 03:26:02,b'The Ballard Bridge has closed to traffic - 8:25:58 PM'
1202,1021234575823925249,2018-07-23 03:24:31,b'The University Bridge has closed to traffic - 8:24:30 PM'
1203,1021234047639359488,2018-07-23 03:22:25,b'The University Bridge has reopened to traffic - 8:22:24 PM'
1204,1021232845241516032,2018-07-23 03:17:38,b'The University Bridge has closed to traffic - 8:17:35 PM'
1205,1021227723866267649,2018-07-23 02:57:17,b'The University Bridge has reopened to traffic - 7:57:13 PM'
1206,1021226795008311297,2018-07-23 02:53:36,b'The Ballard Bridge has reopened to traffic - 7:53:30 PM'
1207,1021226456230211584,2018-07-23 02:52:15,b'The University Bridge has closed to traffic - 7:52:14 PM'
1208,1021223209499164672,2018-07-23 02:39:21,b'The Fremont Bridge has reopened to traffic - 7:39:20 PM'
1209,1021221775172984832,2018-07-23 02:33:39,b'The Fremont Bridge has closed to traffic - 7:33:34 PM'
1210,1021221056852324352,2018-07-23 02:30:47,b'The Montlake Bridge has reopened to traffic - 7:30:44 PM'
1211,1021220085522784257,2018-07-23 02:26:56,b'The Montlake Bridge has closed to traffic - 7:26:51 PM'
1212,1021219388408541184,2018-07-23 02:24:10,b'The University Bridge has reopened to traffic - 7:24:05 PM'
1213,1021218838434623489,2018-07-23 02:21:59,b'The Montlake Bridge has reopened to traffic - 7:21:57 PM'
1214,1021218310086569984,2018-07-23 02:19:53,b'The University Bridge has closed to traffic - 7:19:51 PM'
1215,1021217697038659584,2018-07-23 02:17:26,b'The Montlake Bridge has closed to traffic - 7:17:23 PM'
1216,1021216388818464768,2018-07-23 02:12:15,b'The Montlake Bridge has reopened to traffic - 7:12:13 PM'
1217,1021214849123020800,2018-07-23 02:06:07,b'The Montlake Bridge has closed to traffic - 7:06:06 PM'
1218,1021212803942645760,2018-07-23 01:58:00,b'The Ballard Bridge has closed to traffic - 6:57:56 PM'
1219,1021210505258549248,2018-07-23 01:48:52,b'The University Bridge has reopened to traffic - 6:48:48 PM'
1220,1021209260607168512,2018-07-23 01:43:55,b'The University Bridge has closed to traffic - 6:43:51 PM'
1221,1021207931465883649,2018-07-23 01:38:38,b'The Montlake Bridge has reopened to traffic - 6:38:34 PM'
